item_id,source,risk_label,sensitive_keyword_hits,harmful_keyword_hits
AEG_c08eb17822c9,aegis2,harmful_promotional,0,1
AEG_2316828b02f8,aegis2,harmful_promotional,0,1
AEG_548eb9453272,aegis2,harmful_promotional,0,1
AEG_efec072a840a,aegis2,harmful_promotional,0,1
AEG_7583f9627233,aegis2,harmful_promotional,0,1
AEG_d0f691c9402a,aegis2,harmful_promotional,0,1
AEG_ed55fe37f0e4,aegis2,harmful_promotional,0,1
AEG_3206fc8e374c,aegis2,harmful_promotional,0,1
AEG_ed537a7fef74,aegis2,harmful_promotional,0,1
AEG_815c46eea00c,aegis2,harmful_promotional,0,1
AEG_82892f8980ee,aegis2,harmful_promotional,0,1
AEG_382070ff00e5,aegis2,harmful_promotional,0,1
AEG_34991c6e61d2,aegis2,harmful_promotional,0,1
AEG_c838358616f1,aegis2,harmful_promotional,0,1
AEG_0968b02bf68f,aegis2,harmful_promotional,0,1
AEG_51fec72b19ae,aegis2,harmful_promotional,0,1
AEG_4d7b0e55b02f,aegis2,harmful_promotional,0,1
AEG_b61aa9c0c532,aegis2,harmful_promotional,0,1
AEG_566c0c8520b0,aegis2,harmful_promotional,0,1
AEG_7a41319f53b8,aegis2,harmful_promotional,0,1
AEG_f53e8c64a8ec,aegis2,harmful_promotional,0,1
AEG_bbd131e246e6,aegis2,harmful_promotional,0,1
AEG_4af2826a8485,aegis2,harmful_promotional,0,1
AEG_08957e1b1e9e,aegis2,harmful_promotional,0,1
AEG_9d5a96d6e8d1,aegis2,harmful_promotional,0,1
AEG_4258482ff168,aegis2,harmful_promotional,0,1
AEG_2403586ca5e0,aegis2,harmful_promotional,0,1
AEG_bef8bb041720,aegis2,harmful_promotional,0,1
AEG_2462ce79feb8,aegis2,harmful_promotional,0,1
AEG_93490715ac61,aegis2,harmful_promotional,0,1
AEG_1f9e06fa2c0a,aegis2,harmful_promotional,0,1
AEG_08315e145d8d,aegis2,harmful_promotional,0,1
AEG_5acb0b876595,aegis2,harmful_promotional,0,1
AEG_73cc59a1ce32,aegis2,harmful_promotional,0,1
AEG_27da68df464f,aegis2,harmful_promotional,0,1
AEG_5a405971af51,aegis2,harmful_promotional,0,1
AEG_5b0a77f1551c,aegis2,harmful_promotional,0,1
AEG_7242dc01262f,aegis2,harmful_promotional,0,1
AEG_1f1f9d71a5bf,aegis2,harmful_promotional,0,1
AEG_ac86052d2f4d,aegis2,harmful_promotional,0,1
AEG_94f6e68044cd,aegis2,harmful_promotional,0,1
AEG_f64b3b341674,aegis2,harmful_promotional,0,1
AEG_8f9982dc1e85,aegis2,harmful_promotional,0,1
AEG_b337b73f65a4,aegis2,harmful_promotional,0,1
AEG_6f94dc45f65d,aegis2,harmful_promotional,0,1
AEG_19bc6a6f2f89,aegis2,harmful_promotional,0,1
AEG_f9c2bf5a3c2f,aegis2,harmful_promotional,0,1
AEG_961f1191025c,aegis2,harmful_promotional,0,1
AEG_bb6181c24e5a,aegis2,harmful_promotional,0,1
AEG_4cfc36b1f485,aegis2,harmful_promotional,0,1
AEG_a0b59c50258f,aegis2,harmful_promotional,0,1
AEG_8acfb9d1e824,aegis2,harmful_promotional,0,1
AEG_2b2be77baa47,aegis2,harmful_promotional,0,1
AEG_c8daece1e4e2,aegis2,harmful_promotional,0,1
AEG_400c362cce07,aegis2,harmful_promotional,0,1
AEG_503d584911b6,aegis2,harmful_promotional,0,1
AEG_5e553e1becc3,aegis2,harmful_promotional,0,1
AEG_2b7d42dd695c,aegis2,harmful_promotional,0,1
AEG_36d954d50ef3,aegis2,harmful_promotional,0,1
AEG_b0bee291fea9,aegis2,harmful_promotional,0,1
AEG_0b54a381eda4,aegis2,harmful_promotional,0,1
AEG_2defc1493269,aegis2,harmful_promotional,0,1
AEG_c6c413bbada7,aegis2,harmful_promotional,0,1
AEG_ae48d406c42a,aegis2,harmful_promotional,0,1
AEG_4017b467855d,aegis2,harmful_promotional,0,1
AEG_db8ccc47c769,aegis2,harmful_promotional,0,1
AEG_3208cd188040,aegis2,harmful_promotional,0,1
AEG_5466c9e12001,aegis2,harmful_promotional,0,1
AEG_698fc000e45b,aegis2,harmful_promotional,0,1
AEG_925482f06006,aegis2,harmful_promotional,0,1
AEG_b4d75db35f99,aegis2,harmful_promotional,0,1
AEG_8de85c64b461,aegis2,harmful_promotional,0,1
AEG_96cdae8f7367,aegis2,harmful_promotional,0,1
AEG_36d42054e019,aegis2,harmful_promotional,0,1
AEG_0cd1710b2216,aegis2,harmful_promotional,0,1
AEG_411b8a908d01,aegis2,harmful_promotional,0,1
AEG_3107e16a2e41,aegis2,harmful_promotional,0,1
AEG_e61859251b87,aegis2,harmful_promotional,0,1
AEG_08dd5035aa28,aegis2,harmful_promotional,0,1
AEG_803266749e49,aegis2,harmful_promotional,0,1
AEG_e21357619966,aegis2,harmful_promotional,0,1
AEG_c76f2b667f66,aegis2,harmful_promotional,0,1
AEG_474ea6254aee,aegis2,harmful_promotional,0,1
AEG_c6e06285ffb6,aegis2,harmful_promotional,0,1
AEG_1c5510040267,aegis2,harmful_promotional,0,1
AEG_fdb48d287e80,aegis2,harmful_promotional,0,1
AEG_95b64d6783f0,aegis2,harmful_promotional,0,1
AEG_936f4ac1c19b,aegis2,harmful_promotional,0,1
AEG_a15928f7a4ce,aegis2,harmful_promotional,0,1
AEG_9e02fef66e92,aegis2,harmful_promotional,0,1
AEG_c61d0057a573,aegis2,harmful_promotional,0,1
AEG_d6d40f7c9af8,aegis2,harmful_promotional,0,1
AEG_e636272446ef,aegis2,harmful_promotional,0,1
AEG_4c7ed6ffde3d,aegis2,harmful_promotional,0,1
AEG_30b1754a8db4,aegis2,harmful_promotional,0,1
AEG_c976c891b5b6,aegis2,harmful_promotional,0,1
AEG_478699ffcb4e,aegis2,harmful_promotional,0,1
AEG_51001521b79b,aegis2,harmful_promotional,0,1
AEG_a80fed0de3c5,aegis2,harmful_promotional,0,1
AEG_93e97c72c060,aegis2,harmful_promotional,0,1
AEG_e4b810ac9d2a,aegis2,harmful_promotional,0,1
AEG_4b5fc5513068,aegis2,harmful_promotional,0,1
AEG_c60c34b74c0f,aegis2,harmful_promotional,0,1
AEG_a38490d36b09,aegis2,harmful_promotional,0,1
AEG_ceaf4a26c6cf,aegis2,harmful_promotional,0,1
AEG_3ce736292777,aegis2,harmful_promotional,0,1
AEG_65e01fa84275,aegis2,harmful_promotional,0,1
AEG_8938531d35f2,aegis2,harmful_promotional,0,1
AEG_6b911d7f049f,aegis2,harmful_promotional,0,1
AEG_23f6a9ccf065,aegis2,harmful_promotional,0,1
AEG_ece148b75f05,aegis2,harmful_promotional,0,1
AEG_c277f29c2d3c,aegis2,harmful_promotional,0,1
AEG_1814322f0e37,aegis2,harmful_promotional,0,1
AEG_ca58d9c3d0c9,aegis2,harmful_promotional,0,1
AEG_cf188e97bc45,aegis2,harmful_promotional,0,1
AEG_3d91c7b814f3,aegis2,harmful_promotional,0,1
AEG_cd8e8ae78827,aegis2,harmful_promotional,0,1
AEG_f21859c95eaa,aegis2,harmful_promotional,0,1
AEG_3781a0613188,aegis2,harmful_promotional,0,1
AEG_114f16be7348,aegis2,harmful_promotional,0,1
AEG_62dba1d9fdc2,aegis2,harmful_promotional,0,1
AEG_1aeb17fdec11,aegis2,harmful_promotional,0,1
AEG_6f09a49acf8d,aegis2,harmful_promotional,0,1
AEG_97751a50a031,aegis2,harmful_promotional,0,1
AEG_281d05fec2c3,aegis2,harmful_promotional,0,1
AEG_cb8d7725298e,aegis2,harmful_promotional,0,1
AEG_1efe0222c21e,aegis2,harmful_promotional,0,1
AEG_341448237e24,aegis2,harmful_promotional,0,1
AEG_21237d01a72a,aegis2,harmful_promotional,0,1
AEG_88401c956deb,aegis2,harmful_promotional,0,1
AEG_4980395960cf,aegis2,harmful_promotional,0,1
AEG_8d3a41182de8,aegis2,harmful_promotional,0,1
AEG_22b792c7ee54,aegis2,harmful_promotional,0,1
AEG_49648f9ccf3d,aegis2,harmful_promotional,0,1
AEG_9a1deef2311c,aegis2,harmful_promotional,0,1
AEG_6b33fe7877dd,aegis2,harmful_promotional,0,1
AEG_cc5ccaf9ac59,aegis2,harmful_promotional,0,1
AEG_bc7e714f06f6,aegis2,harmful_promotional,0,1
AEG_e7665d8ced54,aegis2,harmful_promotional,0,1
AEG_36ef403cae90,aegis2,harmful_promotional,0,1
AEG_4353269fa5d3,aegis2,harmful_promotional,0,1
AEG_9e571860ac2d,aegis2,harmful_promotional,0,1
AEG_44cc1e319cf5,aegis2,harmful_promotional,0,1
AEG_e46c2be15bea,aegis2,harmful_promotional,0,1
AEG_3f19a0ea0774,aegis2,harmful_promotional,0,1
AEG_10f57b2e201d,aegis2,harmful_promotional,0,1
AEG_de2c62b7c965,aegis2,harmful_promotional,0,1
AEG_29d713e439ff,aegis2,harmful_promotional,0,1
AEG_debc3c25f1d3,aegis2,harmful_promotional,0,1
AEG_be59de486fb2,aegis2,harmful_promotional,0,1
AEG_991540fae25d,aegis2,harmful_promotional,0,1
AEG_171e3920dd63,aegis2,harmful_promotional,0,1
AEG_f62255557399,aegis2,harmful_promotional,0,1
AEG_77705633ddc1,aegis2,harmful_promotional,0,1
AEG_d6ba4223565c,aegis2,harmful_promotional,0,1
AEG_5ea71acc169d,aegis2,harmful_promotional,0,1
AEG_df73114fa1f1,aegis2,harmful_promotional,0,1
AEG_f667a5ba4e4e,aegis2,harmful_promotional,0,1
AEG_ca033375b64c,aegis2,harmful_promotional,0,1
AEG_df9d850ad794,aegis2,harmful_promotional,0,1
AEG_4cf590e04f10,aegis2,harmful_promotional,0,1
AEG_9d176815c9e0,aegis2,harmful_promotional,0,1
AEG_627fd2e4f03e,aegis2,harmful_promotional,0,1
AEG_c157bbf081e0,aegis2,harmful_promotional,0,1
AEG_b8fcd571ccec,aegis2,harmful_promotional,0,1
AEG_f30682252256,aegis2,harmful_promotional,0,1
AEG_4bebaea66b7d,aegis2,harmful_promotional,0,1
AEG_6e717757a3d9,aegis2,harmful_promotional,0,1
AEG_bb1c8ea43df8,aegis2,harmful_promotional,0,1
AEG_1cb12d397753,aegis2,harmful_promotional,0,1
AEG_40fa3bce1752,aegis2,harmful_promotional,0,1
AEG_7cf474e2fa63,aegis2,harmful_promotional,0,1
AEG_5f889aa05a94,aegis2,harmful_promotional,0,1
AEG_45189ceda919,aegis2,harmful_promotional,0,1
AEG_1a95f8613ac0,aegis2,harmful_promotional,0,1
AEG_e8d57c0cfaac,aegis2,harmful_promotional,0,1
AEG_8289c739275d,aegis2,harmful_promotional,0,1
AEG_7dd8035be901,aegis2,harmful_promotional,0,1
AEG_0946058f1c12,aegis2,harmful_promotional,0,1
AEG_e48651e23601,aegis2,harmful_promotional,0,1
AEG_919fe041c5ea,aegis2,harmful_promotional,0,1
AEG_de4a52ccb04c,aegis2,harmful_promotional,0,1
AEG_44dd92e23da9,aegis2,harmful_promotional,0,1
AEG_184c1849c55b,aegis2,harmful_promotional,0,1
AEG_2540bf508cf5,aegis2,harmful_promotional,0,1
AEG_b96f3263f5d8,aegis2,harmful_promotional,0,1
AEG_07f23981107a,aegis2,harmful_promotional,0,1
AEG_a143b1d9b9cd,aegis2,harmful_promotional,0,1
AEG_d70f11a19f73,aegis2,harmful_promotional,0,1
AEG_5ec402375547,aegis2,harmful_promotional,0,1
AEG_6061af2d47d5,aegis2,harmful_promotional,0,1
AEG_c71a42858a01,aegis2,harmful_promotional,0,1
AEG_af179394565b,aegis2,harmful_promotional,0,1
AEG_4ee2826954bd,aegis2,harmful_promotional,0,1
AEG_3ff1bc89c066,aegis2,harmful_promotional,0,1
AEG_fbd262fe6927,aegis2,harmful_promotional,0,1
AEG_a1307e5d4894,aegis2,harmful_promotional,0,1
AEG_f68a4e965a19,aegis2,harmful_promotional,0,1
AEG_8fcc5f2c4119,aegis2,harmful_promotional,0,1
AEG_a6f41c5b0dc5,aegis2,harmful_promotional,0,1
AEG_b7a75f74e75e,aegis2,harmful_promotional,0,1
AEG_e46a37561704,aegis2,harmful_promotional,0,1
AEG_ad28110bd2fc,aegis2,harmful_promotional,0,1
AEG_ee4cd53de8a5,aegis2,harmful_promotional,0,1
AEG_4b0c7038c3ed,aegis2,harmful_promotional,0,1
AEG_dea551dd32d5,aegis2,harmful_promotional,0,1
AEG_36ed6dbf0240,aegis2,harmful_promotional,0,1
AEG_f90a7439eb16,aegis2,harmful_promotional,0,1
AEG_5459a4df4fa5,aegis2,harmful_promotional,0,1
AEG_91e8f45c710e,aegis2,harmful_promotional,0,1
AEG_ff5da3bf5a14,aegis2,harmful_promotional,0,1
AEG_e00713a100ab,aegis2,harmful_promotional,0,1
AEG_da73ae22bb53,aegis2,harmful_promotional,0,1
AEG_10bc7fc1bc08,aegis2,harmful_promotional,0,1
AEG_e1bfd7c880af,aegis2,harmful_promotional,0,1
AEG_1b671f289188,aegis2,harmful_promotional,0,1
AEG_0d468d42f09b,aegis2,harmful_promotional,0,1
AEG_181a46e54a69,aegis2,harmful_promotional,0,1
AEG_01f5945bc483,aegis2,harmful_promotional,0,1
AEG_a109e9202a08,aegis2,harmful_promotional,0,1
AEG_757c40436598,aegis2,harmful_promotional,0,1
AEG_5542c364606b,aegis2,harmful_promotional,0,1
AEG_f4664fa25805,aegis2,harmful_promotional,0,1
AEG_048f840b924c,aegis2,harmful_promotional,0,1
AEG_a2aba8ae1131,aegis2,harmful_promotional,0,1
AEG_10df73650b9c,aegis2,harmful_promotional,0,1
AEG_f2de087c0604,aegis2,harmful_promotional,0,1
AEG_b6106e2c3224,aegis2,harmful_promotional,0,1
AEG_7140343f5dd9,aegis2,harmful_promotional,0,1
AEG_38dba38df03d,aegis2,harmful_promotional,0,1
AEG_29de8709bbee,aegis2,harmful_promotional,0,1
AEG_dd1dc8944ae8,aegis2,harmful_promotional,0,1
AEG_0621ec116c06,aegis2,harmful_promotional,0,1
AEG_a081e44fb1a3,aegis2,harmful_promotional,0,1
AEG_9045bcd47424,aegis2,harmful_promotional,0,1
AEG_3916dfcb8215,aegis2,harmful_promotional,0,1
AEG_24322303b543,aegis2,harmful_promotional,0,1
AEG_1a6491d818a4,aegis2,harmful_promotional,0,1
AEG_1291b9306d74,aegis2,harmful_promotional,0,1
AEG_a1866acc66dc,aegis2,harmful_promotional,0,1
AEG_ca65208515b6,aegis2,harmful_promotional,0,1
AEG_5d9c7959d742,aegis2,harmful_promotional,0,1
AEG_1dc909afec89,aegis2,harmful_promotional,0,1
AEG_29e16d7a5b58,aegis2,harmful_promotional,0,1
AEG_bd05960422b8,aegis2,harmful_promotional,0,1
AEG_95a871985b7a,aegis2,harmful_promotional,0,1
AEG_232a2e798d1a,aegis2,harmful_promotional,0,1
AEG_2775c3f64bc3,aegis2,harmful_promotional,0,1
AEG_ffd5ed5593e6,aegis2,harmful_promotional,0,1
AEG_b2600f1a575b,aegis2,harmful_promotional,0,1
AEG_cb29a44e5361,aegis2,harmful_promotional,0,1
AEG_e4db7d823a96,aegis2,harmful_promotional,0,1
AEG_53d679bec8a1,aegis2,harmful_promotional,0,1
AEG_9d0b2b03e7e1,aegis2,harmful_promotional,0,1
AEG_a0060bbc9610,aegis2,harmful_promotional,0,1
AEG_9d8e464ac2c5,aegis2,harmful_promotional,0,1
AEG_a1c6bbc37854,aegis2,harmful_promotional,0,1
AEG_2daf9c506feb,aegis2,harmful_promotional,0,1
AEG_bf9446df1be6,aegis2,harmful_promotional,0,1
AEG_c5bed7d9d083,aegis2,harmful_promotional,0,1
AEG_82e0e37334be,aegis2,harmful_promotional,0,1
AEG_63e8c7ae7272,aegis2,harmful_promotional,0,1
AEG_f5d666c72234,aegis2,harmful_promotional,0,1
AEG_e62b7f27568c,aegis2,harmful_promotional,0,1
AEG_81e2ca3769ec,aegis2,harmful_promotional,0,1
AEG_7c3a480ca906,aegis2,harmful_promotional,0,1
AEG_afd8f34f889b,aegis2,harmful_promotional,0,1
AEG_6148853a27cd,aegis2,harmful_promotional,0,1
AEG_e82786228f72,aegis2,harmful_promotional,0,1
AEG_bf9073a34fc7,aegis2,harmful_promotional,0,1
AEG_13f6e748a20d,aegis2,harmful_promotional,0,1
AEG_21099c1dc222,aegis2,harmful_promotional,0,1
AEG_ba6f5aac8c8b,aegis2,harmful_promotional,0,1
AEG_ee5d94cc1fcd,aegis2,harmful_promotional,0,1
AEG_e22f714d18f1,aegis2,harmful_promotional,0,1
AEG_c27ca490b3aa,aegis2,harmful_promotional,0,1
AEG_34357487faed,aegis2,harmful_promotional,0,1
AEG_939c00636caf,aegis2,harmful_promotional,0,1
AEG_e5e8871f71b1,aegis2,harmful_promotional,0,1
AEG_4de75da84ec3,aegis2,harmful_promotional,0,1
AEG_a92b7e7b31ef,aegis2,harmful_promotional,0,1
AEG_975a637a5a16,aegis2,harmful_promotional,0,1
AEG_d7d009ecb3d3,aegis2,harmful_promotional,0,1
AEG_7b6a003c80b0,aegis2,harmful_promotional,0,1
AEG_958bed1d8d5d,aegis2,harmful_promotional,0,1
AEG_cc3292910afe,aegis2,harmful_promotional,0,1
AEG_c60d472ecea0,aegis2,harmful_promotional,0,1
AEG_d90a9cb37a2d,aegis2,harmful_promotional,0,1
AEG_3cc4e39b1dd7,aegis2,harmful_promotional,0,1
AEG_3252173a87e5,aegis2,harmful_promotional,0,1
AEG_94239f6732c9,aegis2,harmful_promotional,0,1
AEG_b8196e3869ef,aegis2,harmful_promotional,0,1
AEG_c7761e0ee5b1,aegis2,harmful_promotional,0,1
AEG_6288c2debcab,aegis2,harmful_promotional,0,1
AEG_18c944210b27,aegis2,harmful_promotional,0,1
AEG_cbcbec3534d2,aegis2,harmful_promotional,0,1
AEG_326f2aafbb53,aegis2,harmful_promotional,0,1
AEG_2ac403abbfa7,aegis2,harmful_promotional,0,1
AEG_7993133ef0d7,aegis2,harmful_promotional,0,1
AEG_e33e2f09f6c7,aegis2,harmful_promotional,0,1
AEG_18683ffe9bd1,aegis2,harmful_promotional,0,1
AEG_aa0db274cca0,aegis2,harmful_promotional,0,1
AEG_6b402ae280b0,aegis2,harmful_promotional,0,1
AEG_a7718a4f7f62,aegis2,harmful_promotional,0,1
AEG_0f84e5f976c2,aegis2,harmful_promotional,0,1
AEG_3b2b76c55425,aegis2,harmful_promotional,0,1
AEG_935674be46f1,aegis2,harmful_promotional,0,1
AEG_f8e2edbb60af,aegis2,harmful_promotional,0,1
AEG_c3575ebad67b,aegis2,harmful_promotional,0,1
AEG_20e7dc594c2b,aegis2,harmful_promotional,0,1
AEG_7da03486d430,aegis2,harmful_promotional,0,1
AEG_5fe9ed806e2e,aegis2,harmful_promotional,0,1
AEG_6e92961e2046,aegis2,harmful_promotional,0,1
AEG_9266b19bccc7,aegis2,harmful_promotional,0,1
AEG_422bdc517631,aegis2,harmful_promotional,0,1
AEG_8717784c0073,aegis2,harmful_promotional,0,1
AEG_4d5b7370cb91,aegis2,harmful_promotional,0,1
AEG_4d5addb482b2,aegis2,harmful_promotional,0,1
AEG_bd3a8b618675,aegis2,harmful_promotional,0,1
AEG_0a51574f9b1e,aegis2,harmful_promotional,0,1
AEG_eda1820bf27a,aegis2,harmful_promotional,0,1
AEG_23584e58ed37,aegis2,harmful_promotional,0,1
AEG_53b82de1086a,aegis2,harmful_promotional,0,1
AEG_95da7572eb48,aegis2,harmful_promotional,0,1
AEG_c13d771f9587,aegis2,harmful_promotional,0,1
AEG_8c165ab18a55,aegis2,harmful_promotional,0,1
AEG_006867535934,aegis2,harmful_promotional,0,1
AEG_3a7ccf54604a,aegis2,harmful_promotional,0,1
AEG_371674216363,aegis2,harmful_promotional,0,1
AEG_a8083870304e,aegis2,harmful_promotional,0,1
AEG_9500c2caaf90,aegis2,harmful_promotional,0,1
AEG_dcb69f7b004b,aegis2,harmful_promotional,0,1
AEG_9df9099faed7,aegis2,harmful_promotional,0,1
AEG_f22e8df6610f,aegis2,harmful_promotional,0,1
AEG_8ea2ad1a4bc8,aegis2,harmful_promotional,0,1
AEG_3d040df7d600,aegis2,harmful_promotional,0,1
AEG_c00faa065934,aegis2,harmful_promotional,0,1
AEG_fb427192f146,aegis2,harmful_promotional,0,1
AEG_ab8beecd7621,aegis2,harmful_promotional,0,1
AEG_2eafeade58c1,aegis2,harmful_promotional,0,1
AEG_8454ee9a313a,aegis2,harmful_promotional,0,1
AEG_d7a3bb5f1dcb,aegis2,harmful_promotional,0,1
AEG_8827e6cf895d,aegis2,harmful_promotional,0,1
AEG_04169cc840db,aegis2,harmful_promotional,0,1
AEG_a099b89cead5,aegis2,harmful_promotional,0,1
AEG_128c8418ce43,aegis2,harmful_promotional,0,1
AEG_1fc2a206e076,aegis2,harmful_promotional,0,1
AEG_312b2fcd457d,aegis2,harmful_promotional,0,1
AEG_f6e85659dfd8,aegis2,harmful_promotional,0,1
AEG_99a45c8d8880,aegis2,harmful_promotional,0,1
AEG_7907ccf8401e,aegis2,harmful_promotional,0,1
AEG_13396215a645,aegis2,harmful_promotional,0,1
AEG_a09009098be9,aegis2,harmful_promotional,0,1
AEG_516230916812,aegis2,harmful_promotional,0,1
AEG_9bf399d86f6e,aegis2,harmful_promotional,0,1
AEG_43f759dc05a3,aegis2,harmful_promotional,0,1
AEG_bda582203451,aegis2,harmful_promotional,0,1
AEG_c9dc4126f04a,aegis2,harmful_promotional,0,1
AEG_673ab1d8ad5c,aegis2,harmful_promotional,0,1
AEG_d4d4e7985191,aegis2,harmful_promotional,0,1
AEG_c3c8a826e095,aegis2,harmful_promotional,0,1
AEG_23edbf1a5d0b,aegis2,harmful_promotional,0,1
AEG_a759897db7d9,aegis2,harmful_promotional,0,1
AEG_4593ec226b25,aegis2,harmful_promotional,0,1
AEG_a771014284e2,aegis2,harmful_promotional,0,1
AEG_a2fe0045ee89,aegis2,harmful_promotional,0,1
AEG_c024bb575eec,aegis2,harmful_promotional,0,1
AEG_276f567bad9a,aegis2,harmful_promotional,0,1
AEG_b6ffef380529,aegis2,harmful_promotional,0,1
AEG_5f4b949a08fa,aegis2,harmful_promotional,0,1
AEG_d0991c0f07d5,aegis2,harmful_promotional,0,1
AEG_f63b6d42eb20,aegis2,harmful_promotional,0,1
AEG_562814c71506,aegis2,harmful_promotional,0,1
AEG_9565e496959f,aegis2,harmful_promotional,0,1
AEG_3c4e3e55d160,aegis2,harmful_promotional,0,1
AEG_c34cd9c1d9b3,aegis2,harmful_promotional,0,1
AEG_214fed24dc6c,aegis2,harmful_promotional,0,1
AEG_a650a2b176a5,aegis2,harmful_promotional,0,1
AEG_e8017666def6,aegis2,harmful_promotional,0,1
AEG_ee96bf2f6c61,aegis2,harmful_promotional,0,1
AEG_9ec1c09d36ee,aegis2,harmful_promotional,0,1
AEG_45a38f580a8a,aegis2,harmful_promotional,0,1
AEG_9b6192543135,aegis2,harmful_promotional,0,1
AEG_29dc8b6b916b,aegis2,harmful_promotional,0,1
AEG_3a55b07c701d,aegis2,harmful_promotional,0,1
AEG_941f5c548ef9,aegis2,harmful_promotional,0,1
AEG_7892a823ac20,aegis2,harmful_promotional,0,1
AEG_2400369f1b85,aegis2,harmful_promotional,0,1
AEG_5a7510c5d906,aegis2,harmful_promotional,0,1
AEG_d9130c3e2675,aegis2,harmful_promotional,0,1
AEG_b66aebc45d67,aegis2,harmful_promotional,0,1
AEG_63986e8d838d,aegis2,harmful_promotional,0,1
AEG_fcde2459426f,aegis2,harmful_promotional,0,1
AEG_34ec83eef34d,aegis2,harmful_promotional,0,1
AEG_b8f69a62de49,aegis2,harmful_promotional,0,1
AEG_bc2a9916a683,aegis2,harmful_promotional,0,1
AEG_67b1c371dc40,aegis2,harmful_promotional,0,1
AEG_ec41d90a3903,aegis2,harmful_promotional,0,1
AEG_14f42c2e8b79,aegis2,harmful_promotional,0,1
AEG_055dd441a40d,aegis2,harmful_promotional,0,1
AEG_4ce2c212b43e,aegis2,harmful_promotional,0,1
AEG_ce730e8a694e,aegis2,harmful_promotional,0,1
AEG_e6a95f7ab417,aegis2,harmful_promotional,0,1
AEG_f38c5556dfcc,aegis2,harmful_promotional,0,1
AEG_46d72ac9a52c,aegis2,harmful_promotional,0,1
AEG_7baa5348c451,aegis2,harmful_promotional,0,1
AEG_3bd8f151ade5,aegis2,harmful_promotional,0,1
AEG_1b760c155b30,aegis2,harmful_promotional,0,1
AEG_d591977d95cf,aegis2,harmful_promotional,0,1
AEG_6c16239dfbef,aegis2,harmful_promotional,0,1
AEG_6365237f5572,aegis2,harmful_promotional,0,1
AEG_35f9d5f9258a,aegis2,harmful_promotional,0,1
AEG_f912bf15ec6a,aegis2,harmful_promotional,0,1
AEG_7f0ed5869d72,aegis2,harmful_promotional,0,1
AEG_f27956c12fe2,aegis2,harmful_promotional,0,1
AEG_a9dae0b879c6,aegis2,harmful_promotional,0,1
AEG_b79143b073d4,aegis2,harmful_promotional,0,1
AEG_5ab70f714ff1,aegis2,harmful_promotional,0,1
AEG_0578cac2a25c,aegis2,harmful_promotional,0,1
AEG_348c3002d309,aegis2,harmful_promotional,0,1
AEG_8d31feb99c09,aegis2,harmful_promotional,0,1
AEG_fd2521aca56e,aegis2,harmful_promotional,0,1
AEG_31368b8651e3,aegis2,harmful_promotional,0,1
AEG_db882a54ef2a,aegis2,harmful_promotional,0,1
AEG_df7d8aaf81ad,aegis2,harmful_promotional,0,1
AEG_865e36f09c7c,aegis2,harmful_promotional,0,1
AEG_1046c2e01256,aegis2,harmful_promotional,0,1
AEG_a3fb9976002c,aegis2,harmful_promotional,0,1
AEG_6a9faf79c905,aegis2,harmful_promotional,0,1
AEG_db790737add1,aegis2,harmful_promotional,0,1
AEG_7fc4c1be495f,aegis2,harmful_promotional,0,1
AEG_75d5b04c80db,aegis2,harmful_promotional,0,1
AEG_9f517e494d7f,aegis2,harmful_promotional,0,1
AEG_3f23a269ebde,aegis2,harmful_promotional,0,1
AEG_79f7511dbb68,aegis2,harmful_promotional,0,1
AEG_f0d88a88eee9,aegis2,harmful_promotional,0,1
AEG_ecaa9ef3515b,aegis2,harmful_promotional,0,1
AEG_7d7fd3545301,aegis2,harmful_promotional,0,1
AEG_fab28ab51508,aegis2,harmful_promotional,0,1
AEG_3cc9dd9e5172,aegis2,harmful_promotional,0,1
AEG_44fb6ab8bf1e,aegis2,harmful_promotional,0,1
AEG_3512b7edcccb,aegis2,harmful_promotional,0,1
AEG_df488cacb4a8,aegis2,harmful_promotional,0,1
AEG_34c51534716e,aegis2,harmful_promotional,0,1
AEG_950020923caf,aegis2,harmful_promotional,0,1
AEG_bc31fcbbe293,aegis2,harmful_promotional,0,1
AEG_d9ef6be9eeb6,aegis2,harmful_promotional,0,1
AEG_ba0da553084f,aegis2,harmful_promotional,0,1
AEG_ee2c37e5a279,aegis2,harmful_promotional,0,1
AEG_e1ca686b3eaf,aegis2,harmful_promotional,0,1
AEG_c29b35ec6366,aegis2,harmful_promotional,0,1
AEG_223c42d0c940,aegis2,harmful_promotional,0,1
AEG_21371efcb315,aegis2,harmful_promotional,0,1
AEG_f669f675ebcb,aegis2,harmful_promotional,0,1
AEG_2a78b00637f0,aegis2,harmful_promotional,0,1
AEG_a0fa7dae0fe1,aegis2,harmful_promotional,0,1
AEG_84b9ed789761,aegis2,harmful_promotional,0,1
AEG_c92b762475d3,aegis2,harmful_promotional,0,1
AEG_9530979b2912,aegis2,harmful_promotional,0,1
AEG_5acd88f9b09e,aegis2,harmful_promotional,0,1
AEG_5e3ced7cebd9,aegis2,harmful_promotional,0,1
AEG_c71c1f0079f2,aegis2,harmful_promotional,0,1
AEG_c26daef8e5f3,aegis2,harmful_promotional,0,1
AEG_77acc4326540,aegis2,harmful_promotional,0,1
AEG_f93540d556e6,aegis2,harmful_promotional,0,1
AEG_ff5a45954f0b,aegis2,harmful_promotional,0,1
